depart_sec,origin_edge,dest_edge,speed
3118,np4_nt4,nt2_np2,11.0
3118,np2_nt2,nt25_np10,11.0
3119,np18_nt11,nt1_np1,11.0
3119,np2_nt2,nt21_np16,11.0
3119,np7_nt10,nt11_np18,11.0
3119,np14_nt22,nt15_np8,11.0
3119,np5_nt5,nt3_np3,11.0
3119,np18_nt11,nt15_np8,11.0
3119,np3_nt3,nt23_np13,11.0
3120,np7_nt10,nt16_np17,11.0
3120,np6_nt5,nt5_np5,11.0
3122,np3_nt3,nt21_np16,11.0
3123,np17_nt16,nt20_np9,11.0
3123,np7_nt10,nt5_np6,11.0
3123,np18_nt11,nt23_np13,11.0
3125,np15_nt21,nt15_np8,11.0
3125,np1_nt1,nt5_np5,11.0
3125,np14_nt22,nt21_np15,11.0
3125,np19_nt6,nt5_np5,11.0
3126,np4_nt4,nt25_np10,11.0
3126,np17_nt16,nt25_np11,11.0
3127,np11_nt25,nt21_np15,11.0
3127,np17_nt16,nt10_np7,11.0
3128,np3_nt3,nt21_np15,11.0
3129,np1_nt1,nt5_np6,11.0
3129,np14_nt22,nt4_np4,11.0
3129,np2_nt2,nt24_np12,11.0
3130,np2_nt2,nt15_np8,11.0
3130,np17_nt16,nt10_np7,11.0
3130,np18_nt11,nt20_np9,11.0
3132,np5_nt5,nt10_np7,11.0
3133,np12_nt24,nt21_np15,11.0
3133,np3_nt3,nt21_np16,11.0
3133,np17_nt16,nt3_np3,11.0
3134,np1_nt1,nt3_np3,11.0
3134,np14_nt22,nt4_np4,11.0
3134,np7_nt10,nt4_np4,11.0
3134,np11_nt25,nt1_np20,11.0
3135,np15_nt21,nt4_np4,11.0
3136,np4_nt4,nt5_np5,11.0
3136,np20_nt1,nt20_np9,11.0
3136,np20_nt1,nt25_np10,11.0
3137,np15_nt21,nt15_np8,11.0
3137,np1_nt1,nt20_np9,11.0
3137,np14_nt22,nt4_np4,11.0
3137,np5_nt5,nt22_np14,11.0
3140,np13_nt23,nt21_np15,11.0
3140,np3_nt3,nt24_np12,11.0
3140,np14_nt22,nt25_np10,11.0
3140,np15_nt21,nt1_np20,11.0
3141,np1_nt1,nt5_np5,11.0
3141,np2_nt2,nt3_np3,11.0
3142,np8_nt15,nt5_np5,11.0
3143,np16_nt21,nt16_np17,11.0
3143,np8_nt15,nt21_np16,11.0
3143,np7_nt10,nt20_np9,11.0
3144,np15_nt21,nt4_np4,11.0
3145,np2_nt2,nt24_np12,11.0
3146,np8_nt15,nt20_np9,11.0
3146,np16_nt21,nt11_np18,11.0
3146,np16_nt21,nt16_np17,11.0
3147,np1_nt1,nt23_np13,11.0
3147,np14_nt22,nt20_np9,11.0
3148,np15_nt21,nt15_np8,11.0
3148,np20_nt1,nt21_np15,11.0
3149,np1_nt1,nt24_np12,11.0
3150,np12_nt24,nt10_np7,11.0
3150,np4_nt4,nt1_np1,11.0
3150,np7_nt10,nt22_np14,11.0
3151,np9_nt20,nt25_np10,11.0
3151,np11_nt25,nt25_np10,11.0
3152,np8_nt15,nt21_np16,11.0
3152,np5_nt5,nt20_np9,11.0
3153,np19_nt6,nt25_np11,11.0
3153,np20_nt1,nt5_np6,11.0
3153,np5_nt5,nt22_np14,11.0
3154,np14_nt22,nt4_np4,11.0
3155,np8_nt15,nt11_np18,11.0
3155,np11_nt25,nt2_np2,11.0
3156,np3_nt3,nt6_np19,11.0
3156,np12_nt24,nt6_np19,11.0
3156,np5_nt5,nt1_np1,11.0
3156,np11_nt25,nt22_np14,11.0
3157,np9_nt20,nt21_np15,11.0
3157,np10_nt25,nt1_np20,11.0
3158,np1_nt1,nt25_np10,11.0
3159,np19_nt6,nt22_np14,11.0
3159,np8_nt15,nt16_np17,11.0
3159,np1_nt1,nt16_np17,11.0
3160,np9_nt20,nt11_np18,11.0
3160,np15_nt21,nt25_np11,11.0
3160,np16_nt21,nt6_np19,11.0
3161,np14_nt22,nt10_np7,11.0
3162,np10_nt25,nt22_np14,11.0
3163,np18_nt11,nt20_np9,11.0
3163,np8_nt15,nt11_np18,11.0
3163,np19_nt6,nt21_np15,11.0
3163,np5_nt5,nt3_np3,11.0
3164,np13_nt23,nt15_np8,11.0
3165,np10_nt25,nt4_np4,11.0
3165,np5_nt5,nt2_np2,11.0
3165,np10_nt25,nt21_np16,11.0
3166,np13_nt23,nt24_np12,11.0
3166,np18_nt11,nt16_np17,11.0
3167,np18_nt11,nt21_np15,11.0
3168,np3_nt3,nt25_np11,11.0
3168,np15_nt21,nt6_np19,11.0
3168,np8_nt15,nt21_np15,11.0
3169,np20_nt1,nt2_np2,11.0
3169,np4_nt4,nt25_np11,11.0
3169,np9_nt20,nt21_np16,11.0
3169,np16_nt21,nt5_np6,11.0
3170,np12_nt24,nt25_np10,11.0
3171,np11_nt25,nt5_np6,11.0
3171,np18_nt11,nt22_np14,11.0
3172,np1_nt1,nt23_np13,11.0
3174,np7_nt10,nt25_np11,11.0
3174,np4_nt4,nt1_np20,11.0
3175,np5_nt5,nt1_np20,11.0
3175,np9_nt20,nt24_np12,11.0
3176,np16_nt21,nt11_np18,11.0
3176,np15_nt21,nt25_np11,11.0
3176,np19_nt6,nt10_np7,11.0
3177,np7_nt10,nt3_np3,11.0
3177,np11_nt25,nt21_np16,11.0
3177,np9_nt20,nt1_np20,11.0
3177,np6_nt5,nt20_np9,11.0
3178,np14_nt22,nt10_np7,11.0
3179,np5_nt5,nt16_np17,11.0
3180,np9_nt20,nt10_np7,11.0
3181,np6_nt5,nt21_np15,11.0
3181,np8_nt15,nt25_np10,11.0
3181,np5_nt5,nt2_np2,11.0
3181,np17_nt16,nt24_np12,11.0
3181,np15_nt21,nt2_np2,11.0
3181,np16_nt21,nt5_np6,11.0
3182,np15_nt21,nt16_np17,11.0
3183,np2_nt2,nt20_np9,11.0
3183,np17_nt16,nt6_np19,11.0
3183,np12_nt24,nt2_np2,11.0
3183,np19_nt6,nt20_np9,11.0
3183,np17_nt16,nt22_np14,11.0
3183,np4_nt4,nt24_np12,11.0
3183,np1_nt1,nt20_np9,11.0
3183,np3_nt3,nt22_np14,11.0
3185,np1_nt1,nt1_np20,11.0
3185,np1_nt1,nt10_np7,11.0
3185,np10_nt25,nt2_np2,11.0
3187,np12_nt24,nt1_np1,11.0
3189,np8_nt15,nt23_np13,11.0
3189,np19_nt6,nt15_np8,11.0
3189,np1_nt1,nt10_np7,11.0
3190,np3_nt3,nt25_np10,11.0
3191,np14_nt22,nt3_np3,11.0
3192,np16_nt21,nt21_np15,11.0
3192,np5_nt5,nt15_np8,11.0
3194,np3_nt3,nt21_np15,11.0
3195,np10_nt25,nt10_np7,11.0
3195,np18_nt11,nt23_np13,11.0
3196,np20_nt1,nt15_np8,11.0
3196,np14_nt22,nt2_np2,11.0
3196,np16_nt21,nt3_np3,11.0
3198,np13_nt23,nt25_np10,11.0
3198,np17_nt16,nt6_np19,11.0
3199,np2_nt2,nt15_np8,11.0
3199,np16_nt21,nt25_np10,11.0
3199,np8_nt15,nt5_np6,11.0
3200,np14_nt22,nt21_np15,11.0
3200,np2_nt2,nt1_np20,11.0
3201,np13_nt23,nt24_np12,11.0
3202,np17_nt16,nt22_np14,11.0
3203,np12_nt24,nt25_np11,11.0
3204,np14_nt22,nt1_np20,11.0
3205,np2_nt2,nt11_np18,11.0
3205,np16_nt21,nt11_np18,11.0
3207,np2_nt2,nt21_np16,11.0
3207,np17_nt16,nt5_np5,11.0
3208,np11_nt25,nt10_np7,11.0
3209,np17_nt16,nt22_np14,11.0
3209,np15_nt21,nt1_np20,11.0
3210,np3_nt3,nt21_np16,11.0
3210,np20_nt1,nt15_np8,11.0
3210,np19_nt6,nt23_np13,11.0
3211,np5_nt5,nt22_np14,11.0
3211,np17_nt16,nt25_np11,11.0
3211,np11_nt25,nt5_np6,11.0
3211,np15_nt21,nt11_np18,11.0
3212,np16_nt21,nt1_np1,11.0
3213,np17_nt16,nt6_np19,11.0
3214,np14_nt22,nt15_np8,11.0
3215,np1_nt1,nt6_np19,11.0
3215,np8_nt15,nt5_np5,11.0
3215,np9_nt20,nt5_np5,11.0
3217,np13_nt23,nt6_np19,11.0
3217,np9_nt20,nt22_np14,11.0
3217,np3_nt3,nt5_np6,11.0
3218,np6_nt5,nt10_np7,11.0
3218,np19_nt6,nt15_np8,11.0
3218,np4_nt4,nt24_np12,11.0
3218,np10_nt25,nt20_np9,11.0
3219,np6_nt5,nt25_np11,11.0
3221,np18_nt11,nt22_np14,11.0
3222,np10_nt25,nt5_np5,11.0
3222,np9_nt20,nt10_np7,11.0
3222,np8_nt15,nt25_np10,11.0
3224,np13_nt23,nt5_np6,11.0
3225,np9_nt20,nt2_np2,11.0
3225,np9_nt20,nt25_np10,11.0
3225,np3_nt3,nt6_np19,11.0
3228,np1_nt1,nt1_np20,11.0
3228,np15_nt21,nt23_np13,11.0
3229,np15_nt21,nt25_np10,11.0
3229,np12_nt24,nt10_np7,11.0
3230,np5_nt5,nt5_np6,11.0
3230,np6_nt5,nt20_np9,11.0
3231,np11_nt25,nt16_np17,11.0
3231,np7_nt10,nt1_np20,11.0
3231,np1_nt1,nt15_np8,11.0
3233,np13_nt23,nt25_np10,11.0
3233,np19_nt6,nt22_np14,11.0
3234,np5_nt5,nt11_np18,11.0
3235,np3_nt3,nt10_np7,11.0
3235,np11_nt25,nt6_np19,11.0
3235,np17_nt16,nt15_np8,11.0
3235,np2_nt2,nt23_np13,11.0
3236,np10_nt25,nt25_np11,11.0
3237,np11_nt25,nt24_np12,11.0
3238,np9_nt20,nt22_np14,11.0
3239,np10_nt25,nt23_np13,11.0
3239,np7_nt10,nt5_np5,11.0
3240,np15_nt21,nt21_np16,11.0
3240,np7_nt10,nt5_np6,11.0
3241,np16_nt21,nt16_np17,11.0
3242,np6_nt5,nt2_np2,11.0
3244,np18_nt11,nt25_np10,11.0
3245,np8_nt15,nt11_np18,11.0
3245,np20_nt1,nt25_np10,11.0
3246,np5_nt5,nt21_np15,11.0
3246,np7_nt10,nt20_np9,11.0
3246,np14_nt22,nt6_np19,11.0
3246,np14_nt22,nt25_np10,11.0
3247,np6_nt5,nt15_np8,11.0
3247,np7_nt10,nt20_np9,11.0
3247,np15_nt21,nt24_np12,11.0
3247,np4_nt4,nt3_np3,11.0
3249,np5_nt5,nt5_np6,11.0
3251,np19_nt6,nt3_np3,11.0
3252,np7_nt10,nt5_np6,11.0
3252,np11_nt25,nt23_np13,11.0
3253,np7_nt10,nt15_np8,11.0
3253,np2_nt2,nt3_np3,11.0
3253,np20_nt1,nt25_np10,11.0
3255,np5_nt5,nt6_np19,11.0
3255,np6_nt5,nt1_np1,11.0
3255,np20_nt1,nt24_np12,11.0
3257,np17_nt16,nt1_np20,11.0
3259,np19_nt6,nt22_np14,11.0
3259,np6_nt5,nt1_np20,11.0
3260,np2_nt2,nt4_np4,11.0
3261,np3_nt3,nt1_np20,11.0
3261,np18_nt11,nt10_np7,11.0
3263,np11_nt25,nt11_np18,11.0
3263,np2_nt2,nt25_np10,11.0
3263,np2_nt2,nt25_np10,11.0
3263,np18_nt11,nt25_np10,11.0
3264,np7_nt10,nt24_np12,11.0
3264,np5_nt5,nt5_np6,11.0
3264,np5_nt5,nt5_np6,11.0
3264,np13_nt23,nt16_np17,11.0
3265,np20_nt1,nt21_np16,11.0
3265,np1_nt1,nt5_np6,11.0
3265,np12_nt24,nt22_np14,11.0
3266,np12_nt24,nt5_np5,11.0
3267,np17_nt16,nt23_np13,11.0
3267,np3_nt3,nt5_np6,11.0
3267,np1_nt1,nt24_np12,11.0
3268,np12_nt24,nt5_np5,11.0
3268,np18_nt11,nt25_np11,11.0
3270,np11_nt25,nt21_np16,11.0
3270,np13_nt23,nt1_np20,11.0
3270,np7_nt10,nt6_np19,11.0
3271,np2_nt2,nt6_np19,11.0
3271,np9_nt20,nt22_np14,11.0
3271,np11_nt25,nt6_np19,11.0
3272,np4_nt4,nt3_np3,11.0
3272,np16_nt21,nt5_np5,11.0
3272,np15_nt21,nt1_np20,11.0
3272,np20_nt1,nt4_np4,11.0
3273,np4_nt4,nt6_np19,11.0
3273,np17_nt16,nt25_np11,11.0
3274,np18_nt11,nt3_np3,11.0
3274,np4_nt4,nt21_np15,11.0
3274,np18_nt11,nt5_np6,11.0
3275,np18_nt11,nt20_np9,11.0
3275,np2_nt2,nt25_np11,11.0
3275,np9_nt20,nt21_np15,11.0
3276,np2_nt2,nt6_np19,11.0
3276,np20_nt1,nt20_np9,11.0
3277,np5_nt5,nt3_np3,11.0
3277,np14_nt22,nt15_np8,11.0
3278,np13_nt23,nt4_np4,11.0
3279,np13_nt23,nt5_np6,11.0
3279,np8_nt15,nt11_np18,11.0
3280,np17_nt16,nt23_np13,11.0
3280,np2_nt2,nt5_np5,11.0
3281,np15_nt21,nt1_np1,11.0
3281,np10_nt25,nt21_np15,11.0
3281,np11_nt25,nt21_np15,11.0
3281,np10_nt25,nt3_np3,11.0
3283,np1_nt1,nt4_np4,11.0
3284,np1_nt1,nt25_np11,11.0
3284,np2_nt2,nt3_np3,11.0
3284,np4_nt4,nt20_np9,11.0
3285,np6_nt5,nt16_np17,11.0
3285,np2_nt2,nt10_np7,11.0
3285,np16_nt21,nt25_np11,11.0
3285,np3_nt3,nt21_np15,11.0
3286,np5_nt5,nt1_np1,11.0
3286,np5_nt5,nt3_np3,11.0
3287,np8_nt15,nt5_np5,11.0
3287,np19_nt6,nt16_np17,11.0
3287,np6_nt5,nt22_np14,11.0
3288,np6_nt5,nt3_np3,11.0
3288,np18_nt11,nt15_np8,11.0
3288,np12_nt24,nt25_np10,11.0
3288,np1_nt1,nt15_np8,11.0
3289,np14_nt22,nt23_np13,11.0
3290,np14_nt22,nt23_np13,11.0
3291,np12_nt24,nt21_np16,11.0
3291,np19_nt6,nt22_np14,11.0
3291,np9_nt20,nt6_np19,11.0
3291,np13_nt23,nt1_np1,11.0
3292,np5_nt5,nt10_np7,11.0
3292,np6_nt5,nt23_np13,11.0
3294,np3_nt3,nt16_np17,11.0
3294,np15_nt21,nt16_np17,11.0
3294,np6_nt5,nt6_np19,11.0
3294,np6_nt5,nt16_np17,11.0
3294,np16_nt21,nt5_np5,11.0
3295,np4_nt4,nt11_np18,11.0
3295,np12_nt24,nt11_np18,11.0
3296,np13_nt23,nt22_np14,11.0
3296,np13_nt23,nt4_np4,11.0
3296,np1_nt1,nt6_np19,11.0
3296,np8_nt15,nt3_np3,11.0
3297,np2_nt2,nt4_np4,11.0
3298,np19_nt6,nt5_np5,11.0
3298,np2_nt2,nt23_np13,11.0
3299,np19_nt6,nt25_np11,11.0
3299,np20_nt1,nt4_np4,11.0
3302,np6_nt5,nt1_np20,11.0
3302,np19_nt6,nt11_np18,11.0
3303,np19_nt6,nt3_np3,11.0
3303,np16_nt21,nt3_np3,11.0
3303,np8_nt15,nt1_np1,11.0
3303,np13_nt23,nt22_np14,11.0
3304,np16_nt21,nt5_np5,11.0
3304,np3_nt3,nt6_np19,11.0
3304,np5_nt5,nt5_np6,11.0
3304,np18_nt11,nt1_np1,11.0
3305,np14_nt22,nt3_np3,11.0
3305,np8_nt15,nt4_np4,11.0
3306,np1_nt1,nt21_np16,11.0
3306,np2_nt2,nt10_np7,11.0
3306,np2_nt2,nt6_np19,11.0
3307,np2_nt2,nt11_np18,11.0
3308,np1_nt1,nt3_np3,11.0
3308,np8_nt15,nt21_np16,11.0
3308,np19_nt6,nt25_np10,11.0
3309,np12_nt24,nt20_np9,11.0
3309,np15_nt21,nt6_np19,11.0
3309,np2_nt2,nt5_np5,11.0
3310,np10_nt25,nt1_np1,11.0
3310,np16_nt21,nt4_np4,11.0
3310,np4_nt4,nt1_np20,11.0
3310,np4_nt4,nt1_np1,11.0
3311,np20_nt1,nt3_np3,11.0
3312,np12_nt24,nt11_np18,11.0
3312,np8_nt15,nt25_np10,11.0
3313,np15_nt21,nt1_np1,11.0
3313,np17_nt16,nt1_np20,11.0
3313,np10_nt25,nt5_np5,11.0
3313,np5_nt5,nt2_np2,11.0
3314,np3_nt3,nt11_np18,11.0
3314,np6_nt5,nt21_np15,11.0
3314,np18_nt11,nt5_np6,11.0
3315,np11_nt25,nt11_np18,11.0
3316,np11_nt25,nt10_np7,11.0
3317,np13_nt23,nt3_np3,11.0
3317,np3_nt3,nt5_np5,11.0
3317,np5_nt5,nt24_np12,11.0
3317,np14_nt22,nt4_np4,11.0
3317,np10_nt25,nt3_np3,11.0
3318,np13_nt23,nt6_np19,11.0
3319,np10_nt25,nt1_np1,11.0
3319,np2_nt2,nt16_np17,11.0
3319,np12_nt24,nt20_np9,11.0
3319,np12_nt24,nt2_np2,11.0
3320,np18_nt11,nt3_np3,11.0
3320,np17_nt16,nt21_np16,11.0
3320,np16_nt21,nt20_np9,11.0
3320,np19_nt6,nt1_np1,11.0
3321,np6_nt5,nt11_np18,11.0
3321,np9_nt20,nt15_np8,11.0
3321,np15_nt21,nt24_np12,11.0
3322,np5_nt5,nt22_np14,11.0
3323,np11_nt25,nt23_np13,11.0
3323,np10_nt25,nt22_np14,11.0
3323,np8_nt15,nt3_np3,11.0
3323,np19_nt6,nt25_np11,11.0
3324,np16_nt21,nt10_np7,11.0
3324,np19_nt6,nt15_np8,11.0
3324,np12_nt24,nt11_np18,11.0
3324,np2_nt2,nt25_np10,11.0
3325,np15_nt21,nt5_np5,11.0
3325,np7_nt10,nt15_np8,11.0
3325,np18_nt11,nt21_np15,11.0
3325,np6_nt5,nt20_np9,11.0
3325,np7_nt10,nt5_np5,11.0
3326,np9_nt20,nt23_np13,11.0
3326,np16_nt21,nt11_np18,11.0
3327,np3_nt3,nt20_np9,11.0
3327,np1_nt1,nt1_np20,11.0
3328,np9_nt20,nt5_np6,11.0
3328,np2_nt2,nt16_np17,11.0
3329,np10_nt25,nt5_np5,11.0
3329,np10_nt25,nt11_np18,11.0
3329,np7_nt10,nt5_np6,11.0
3329,np14_nt22,nt16_np17,11.0
3330,np10_nt25,nt6_np19,11.0
3330,np14_nt22,nt5_np6,11.0
3330,np13_nt23,nt20_np9,11.0
3330,np3_nt3,nt11_np18,11.0
3331,np13_nt23,nt11_np18,11.0
3331,np3_nt3,nt25_np10,11.0
3331,np8_nt15,nt10_np7,11.0
3331,np7_nt10,nt6_np19,11.0
3332,np5_nt5,nt4_np4,11.0
3332,np6_nt5,nt16_np17,11.0
3332,np15_nt21,nt4_np4,11.0
3333,np4_nt4,nt21_np15,11.0
3333,np20_nt1,nt16_np17,11.0
3333,np11_nt25,nt3_np3,11.0
3334,np10_nt25,nt5_np5,11.0
3334,np9_nt20,nt16_np17,11.0
3335,np4_nt4,nt2_np2,11.0
3335,np5_nt5,nt10_np7,11.0
3336,np14_nt22,nt1_np20,11.0
3336,np20_nt1,nt2_np2,11.0
3336,np2_nt2,nt25_np10,11.0
3337,np1_nt1,nt25_np11,11.0
3338,np20_nt1,nt20_np9,11.0
3338,np15_nt21,nt1_np20,11.0
3338,np8_nt15,nt11_np18,11.0
3338,np2_nt2,nt1_np20,11.0
3339,np18_nt11,nt3_np3,11.0
3339,np8_nt15,nt25_np11,11.0
3339,np5_nt5,nt20_np9,11.0
3342,np18_nt11,nt15_np8,11.0
3343,np1_nt1,nt25_np11,11.0
3343,np12_nt24,nt21_np16,11.0
3344,np14_nt22,nt24_np12,11.0
3344,np8_nt15,nt25_np11,11.0
3345,np8_nt15,nt21_np16,11.0
3345,np6_nt5,nt24_np12,11.0
3345,np15_nt21,nt5_np6,11.0
3345,np9_nt20,nt21_np16,11.0
3345,np9_nt20,nt22_np14,11.0
3346,np17_nt16,nt2_np2,11.0
3346,np20_nt1,nt21_np16,11.0
3346,np7_nt10,nt4_np4,11.0
3347,np4_nt4,nt1_np1,11.0
3348,np20_nt1,nt21_np16,11.0
3348,np11_nt25,nt4_np4,11.0
3348,np8_nt15,nt25_np11,11.0
3348,np19_nt6,nt5_np6,11.0
3348,np17_nt16,nt15_np8,11.0
3348,np9_nt20,nt24_np12,11.0
3349,np1_nt1,nt25_np10,11.0
3349,np2_nt2,nt16_np17,11.0
3349,np4_nt4,nt6_np19,11.0
3350,np19_nt6,nt25_np10,11.0
3350,np18_nt11,nt25_np11,11.0
3350,np10_nt25,nt25_np11,11.0
3351,np4_nt4,nt1_np1,11.0
3351,np1_nt1,nt1_np20,11.0
3355,np20_nt1,nt4_np4,11.0
3356,np18_nt11,nt5_np5,11.0
3357,np13_nt23,nt3_np3,11.0
3357,np17_nt16,nt25_np11,11.0
3358,np19_nt6,nt3_np3,11.0
3358,np18_nt11,nt15_np8,11.0
3358,np20_nt1,nt6_np19,11.0
3359,np14_nt22,nt1_np20,11.0
3360,np4_nt4,nt20_np9,11.0
3361,np9_nt20,nt5_np6,11.0
3362,np10_nt25,nt1_np20,11.0
3362,np7_nt10,nt16_np17,11.0
3362,np18_nt11,nt2_np2,11.0
3362,np3_nt3,nt15_np8,11.0
3362,np19_nt6,nt1_np20,11.0
3363,np13_nt23,nt25_np10,11.0
3365,np3_nt3,nt11_np18,11.0
3365,np3_nt3,nt1_np20,11.0
3366,np19_nt6,nt21_np15,11.0
3366,np4_nt4,nt21_np16,11.0
3367,np10_nt25,nt23_np13,11.0
3367,np12_nt24,nt1_np1,11.0
3368,np15_nt21,nt23_np13,11.0
3369,np18_nt11,nt25_np11,11.0
3369,np1_nt1,nt6_np19,11.0
3369,np16_nt21,nt22_np14,11.0
3369,np2_nt2,nt11_np18,11.0
3369,np20_nt1,nt16_np17,11.0
3369,np18_nt11,nt16_np17,11.0
3370,np10_nt25,nt3_np3,11.0
3371,np12_nt24,nt6_np19,11.0
3372,np9_nt20,nt1_np20,11.0
3372,np8_nt15,nt6_np19,11.0
3373,np5_nt5,nt23_np13,11.0
3373,np13_nt23,nt20_np9,11.0
3373,np10_nt25,nt4_np4,11.0
3374,np2_nt2,nt6_np19,11.0
3375,np8_nt15,nt5_np6,11.0
3376,np16_nt21,nt5_np5,11.0
3377,np20_nt1,nt20_np9,11.0
3378,np7_nt10,nt23_np13,11.0
3379,np1_nt1,nt25_np11,11.0
3380,np9_nt20,nt5_np6,11.0
3380,np16_nt21,nt16_np17,11.0
3380,np6_nt5,nt20_np9,11.0
3381,np17_nt16,nt25_np11,11.0
3381,np10_nt25,nt23_np13,11.0
3382,np17_nt16,nt22_np14,11.0
3382,np6_nt5,nt21_np15,11.0
3382,np18_nt11,nt1_np1,11.0
3382,np6_nt5,nt11_np18,11.0
3383,np7_nt10,nt11_np18,11.0
3384,np15_nt21,nt3_np3,11.0
3384,np11_nt25,nt5_np5,11.0
3384,np7_nt10,nt20_np9,11.0
3384,np17_nt16,nt5_np5,11.0
3385,np8_nt15,nt25_np10,11.0
3386,np5_nt5,nt1_np20,11.0
3387,np2_nt2,nt3_np3,11.0
3388,np18_nt11,nt5_np5,11.0
3388,np6_nt5,nt24_np12,11.0
3388,np14_nt22,nt6_np19,11.0
3389,np17_nt16,nt5_np6,11.0
3389,np5_nt5,nt23_np13,11.0
3389,np7_nt10,nt1_np20,11.0
3390,np13_nt23,nt5_np6,11.0
3390,np17_nt16,nt2_np2,11.0
3390,np15_nt21,nt6_np19,11.0
3391,np3_nt3,nt2_np2,11.0
3391,np18_nt11,nt22_np14,11.0
3391,np10_nt25,nt25_np11,11.0
3392,np3_nt3,nt16_np17,11.0
3392,np19_nt6,nt21_np16,11.0
3393,np1_nt1,nt22_np14,11.0
3393,np20_nt1,nt21_np15,11.0
3394,np2_nt2,nt24_np12,11.0
3394,np17_nt16,nt10_np7,11.0
3395,np3_nt3,nt1_np20,11.0
3395,np15_nt21,nt22_np14,11.0
3397,np5_nt5,nt3_np3,11.0
3397,np19_nt6,nt11_np18,11.0
3397,np3_nt3,nt10_np7,11.0
3398,np7_nt10,nt3_np3,11.0
3398,np10_nt25,nt21_np15,11.0
3398,np18_nt11,nt3_np3,11.0
3399,np9_nt20,nt21_np16,11.0
3400,np5_nt5,nt24_np12,11.0
3400,np14_nt22,nt21_np15,11.0
3400,np2_nt2,nt20_np9,11.0
3400,np15_nt21,nt16_np17,11.0
3400,np13_nt23,nt21_np16,11.0
3401,np19_nt6,nt15_np8,11.0
3402,np18_nt11,nt2_np2,11.0
3402,np18_nt11,nt21_np16,11.0
3402,np11_nt25,nt1_np20,11.0
3402,np2_nt2,nt5_np5,11.0
3403,np20_nt1,nt21_np16,11.0
3406,np10_nt25,nt20_np9,11.0
3406,np3_nt3,nt15_np8,11.0
3406,np20_nt1,nt10_np7,11.0
3406,np10_nt25,nt10_np7,11.0
3407,np4_nt4,nt24_np12,11.0
3407,np4_nt4,nt5_np6,11.0
3407,np15_nt21,nt6_np19,11.0
3408,np16_nt21,nt5_np5,11.0
3408,np4_nt4,nt25_np10,11.0
3408,np6_nt5,nt6_np19,11.0
3410,np11_nt25,nt20_np9,11.0
3410,np18_nt11,nt20_np9,11.0
3411,np1_nt1,nt22_np14,11.0
3412,np4_nt4,nt25_np10,11.0
3412,np2_nt2,nt11_np18,11.0
3412,np11_nt25,nt2_np2,11.0
3412,np13_nt23,nt2_np2,11.0
3414,np13_nt23,nt21_np15,11.0
3415,np4_nt4,nt5_np6,11.0
3415,np16_nt21,nt5_np5,11.0
3417,np17_nt16,nt24_np12,11.0
3418,np16_nt21,nt1_np1,11.0
3418,np3_nt3,nt11_np18,11.0
3418,np10_nt25,nt3_np3,11.0
3419,np7_nt10,nt5_np6,11.0
3419,np4_nt4,nt5_np5,11.0
3419,np15_nt21,nt10_np7,11.0
3420,np4_nt4,nt5_np5,11.0
3422,np19_nt6,nt3_np3,11.0
3423,np15_nt21,nt25_np10,11.0
3423,np1_nt1,nt3_np3,11.0
3423,np8_nt15,nt20_np9,11.0
3423,np20_nt1,nt11_np18,11.0
3423,np14_nt22,nt21_np16,11.0
3424,np15_nt21,nt1_np20,11.0
3424,np20_nt1,nt11_np18,11.0
3427,np2_nt2,nt3_np3,11.0
3427,np16_nt21,nt11_np18,11.0
3427,np18_nt11,nt22_np14,11.0
3428,np5_nt5,nt5_np6,11.0
3428,np19_nt6,nt1_np20,11.0
3428,np13_nt23,nt25_np11,11.0
3429,np7_nt10,nt25_np10,11.0
3429,np6_nt5,nt24_np12,11.0
3429,np7_nt10,nt22_np14,11.0
3430,np2_nt2,nt1_np20,11.0
3431,np3_nt3,nt11_np18,11.0
3432,np15_nt21,nt25_np11,11.0
3432,np8_nt15,nt22_np14,11.0
3432,np9_nt20,nt11_np18,11.0
3432,np6_nt5,nt6_np19,11.0
3433,np4_nt4,nt5_np5,11.0
3433,np16_nt21,nt2_np2,11.0
3433,np17_nt16,nt20_np9,11.0
3433,np14_nt22,nt10_np7,11.0
3434,np11_nt25,nt1_np1,11.0
3434,np16_nt21,nt4_np4,11.0
3434,np3_nt3,nt4_np4,11.0
3434,np8_nt15,nt10_np7,11.0
3436,np15_nt21,nt15_np8,11.0
3437,np1_nt1,nt21_np16,11.0
3437,np20_nt1,nt5_np6,11.0
3437,np13_nt23,nt1_np20,11.0
3437,np15_nt21,nt5_np5,11.0
3438,np10_nt25,nt11_np18,11.0
3438,np12_nt24,nt25_np10,11.0
3438,np17_nt16,nt25_np11,11.0
3438,np14_nt22,nt10_np7,11.0
3440,np9_nt20,nt25_np10,11.0
3441,np17_nt16,nt4_np4,11.0
3442,np18_nt11,nt20_np9,11.0
3442,np9_nt20,nt21_np15,11.0
3442,np20_nt1,nt11_np18,11.0
3442,np8_nt15,nt20_np9,11.0
3443,np18_nt11,nt21_np15,11.0
3443,np9_nt20,nt1_np1,11.0
3443,np17_nt16,nt25_np10,11.0
3444,np16_nt21,nt2_np2,11.0
3444,np5_nt5,nt1_np1,11.0
3444,np13_nt23,nt25_np11,11.0
3444,np8_nt15,nt21_np16,11.0
3445,np11_nt25,nt21_np15,11.0
